id,first_name,last_name,position,team_id,team_abbreviation,team_city,height_feet,height_inches,weight_pounds
2235,Aaron,Jackson,,11,HOU,Houston,,,
2236,Brian,Taylor,,13,LAC,LA,,,
2237,Freeman,Williams,,13,LAC,LA,,,
2238,Jerome,Whitehead,,13,LAC,LA,,,
2239,Joe,Bryant,,13,LAC,LA,,,
2240,Nick,Weatherspoon,,13,LAC,LA,,,
2241,Sidney,Wicks,,13,LAC,LA,,,
2242,Swen,Nater,,13,LAC,LA,,,
2243,World,Free,,13,LAC,LA,,,
2244,Don,Ford,,14,LAL,Los Angeles,,,
2245,Jamaal,Wilkes,,14,LAL,Los Angeles,,,
2246,Jim,Chones,,14,LAL,Los Angeles,,,
2247,Kareem,Abdul-Jabbar,,14,LAL,Los Angeles,,,
2248,Michael,Cooper,,14,LAL,Los Angeles,,,
2249,Norm,Nixon,,14,LAL,Los Angeles,,,
2250,Ron,Boone,,14,LAL,Los Angeles,,,
2251,Spencer,Haywood,,14,LAL,Los Angeles,,,
2252,Cedric,Maxwell,,2,BOS,Boston,,,
2253,Chris,Ford,,2,BOS,Boston,,,
2254,Dave,Cowens,,2,BOS,Boston,,,
2255,Don,Chaney,,2,BOS,Boston,,,
2256,Eric,Fernsten,,2,BOS,Boston,,,
2257,Jeff,Judkins,,2,BOS,Boston,,,
2258,M.L.,Carr,,2,BOS,Boston,,,
2259,Nate,Archibald,,2,BOS,Boston,,,
2260,Rick,Robey,,2,BOS,Boston,,,
2261,Calvin,Murphy,,11,HOU,Houston,,,
2262,Dwight,Jones,,11,HOU,Houston,,,
2263,Major,Jones,,11,HOU,Houston,,,
2264,Mike,Dunleavy,,11,HOU,Houston,,,
2265,Rick,Barry,,11,HOU,Houston,,,
2266,Rudy,Tomjanovich,,11,HOU,Houston,,,
2267,Rudy,White,,11,HOU,Houston,,,
2268,Tom,Henderson,,11,HOU,Houston,,,
2269,Bob,Dandridge,,30,WAS,Washington,,,
2270,Elvin,Hayes,,30,WAS,Washington,,,
2271,Greg,Ballard,,30,WAS,Washington,,,
2272,Kevin,Grevey,,30,WAS,Washington,,,
2273,Kevin,Porter,,30,WAS,Washington,,,
2274,Larry,Wright,,30,WAS,Washington,,,
2275,Roger,Phegley,,30,WAS,Washington,,,
2276,Wes,Unseld,,30,WAS,Washington,,,
2277,Bobby,Jones,,23,PHI,Philadelphia,,,
2278,Caldwell,Jones,,23,PHI,Philadelphia,,,
2279,Darryl,Dawkins,,23,PHI,Philadelphia,,,
2280,Doug,Collins,,23,PHI,Philadelphia,,,
2281,Eric,Money,,23,PHI,Philadelphia,,,
2282,Henry,Bibby,,23,PHI,Philadelphia,,,
2283,Julius,Erving,,23,PHI,Philadelphia,,,
2284,Steve,Mix,,23,PHI,Philadelphia,,,
2285,Armond,Hill,,1,ATL,Atlanta,,,
2286,Charlie,Criss,,1,ATL,Atlanta,,,
2287,Dan,Roundfield,,1,ATL,Atlanta,,,
2288,Eddie,Johnson,,1,ATL,Atlanta,,,
2289,Jack,Givens,,1,ATL,Atlanta,,,
2290,John,Drew,,1,ATL,Atlanta,,,
2291,Ron,Lee,,1,ATL,Atlanta,,,
2292,Steve,Hawes,,1,ATL,Atlanta,,,
2293,Terry,Furlow,,1,ATL,Atlanta,,,
2294,Tom,McMillen,,1,ATL,Atlanta,,,
2295,Geoff,Huston,,20,NYK,New York,,,
2296,Hollis,Copeland,,20,NYK,New York,,,
2297,Jim,Cleamons,,20,NYK,New York,,,
2298,Joe,Meriweather,,20,NYK,New York,,,
2299,Larry,Demic,,20,NYK,New York,,,
2300,Micheal,Ray Richardson,,20,NYK,New York,,,
2301,Mike,Glenn,,20,NYK,New York,,,
2302,Ray,Williams,,20,NYK,New York,,,
2303,Sly,Williams,,20,NYK,New York,,,
2304,Toby,Knight,,20,NYK,New York,,,
2305,Abdul,Jeelani,,25,POR,Portland,,,
2306,Jim,Brewer,,25,POR,Portland,,,
2307,Jim,Paxson,,25,POR,Portland,,,
2308,Kermit,Washington,,25,POR,Portland,,,
2309,Kevin,Kunnert,,25,POR,Portland,,,
2310,Larry,Steele,,25,POR,Portland,,,
2311,Lionel,Hollins,,25,POR,Portland,,,
2312,Ron,Brewer,,25,POR,Portland,,,
2313,Tom,Owens,,25,POR,Portland,,,
2314,Allan,Bristow,,29,UTA,Utah,,,
2315,Ben,Poquette,,29,UTA,Utah,,,
2316,Don,Williams,,29,UTA,Utah,,,
2317,Greg,Deane,,29,UTA,Utah,,,
2318,James,Hardy,,29,UTA,Utah,,,
2319,John,Gianelli,,29,UTA,Utah,,,
2320,Paul,Dawkins,,29,UTA,Utah,,,
2321,Pete,Maravich,,29,UTA,Utah,,,
2322,Robert,Smith,,29,UTA,Utah,,,
2323,Bob,Lanier,,9,DET,Detroit,,,
2324,Bob,McAdoo,,9,DET,Detroit,,,
2325,Greg,Kelser,,9,DET,Detroit,,,
2326,Jim,McElroy,,9,DET,Detroit,,,
2327,John,Shumate,,9,DET,Detroit,,,
2328,Leon,Douglas,,9,DET,Detroit,,,
2329,Phil,Hubbard,,9,DET,Detroit,,,
2330,Roylee,Hamilton,,9,DET,Detroit,,,
2331,Terry,Duerod,,9,DET,Detroit,,,
2332,Terry,Tyler,,9,DET,Detroit,,,
2333,Billy,Knight,,12,IND,Indiana,,,
2334,Clemon,Johnson,,12,IND,Indiana,,,
2335,Dudley,Bradley,,12,IND,Indiana,,,
2336,Johnny,Davis,,12,IND,Indiana,,,
2337,Mickey,Johnson,,12,IND,Indiana,,,
2338,Mike,Bantom,,12,IND,Indiana,,,
2339,Tony,Zeno,,12,IND,Indiana,,,
2340,Calvin,Natt,,3,BKN,Brooklyn,,,
2341,Eddie,Jordan,,3,BKN,Brooklyn,,,
2342,George,Johnson,,3,BKN,Brooklyn,,,
2343,Jan,Van Breda Kolff,,3,BKN,Brooklyn,,,
2344,John,Williamson,,3,BKN,Brooklyn,,,
2345,Ralph,Simpson,,3,BKN,Brooklyn,,,
2346,Rich,Kelley,,3,BKN,Brooklyn,,,
2347,Bill,Willoughby,,6,CLE,Cleveland,,,
2348,Bingo,Smith,,6,CLE,Cleveland,,,
2349,Campy,Russell,,6,CLE,Cleveland,,,
2350,Dave,Robisch,,6,CLE,Cleveland,,,
2351,Earl,Tatum,,6,CLE,Cleveland,,,
2352,John,Lambert,,6,CLE,Cleveland,,,
2353,Kenny,Carr,,6,CLE,Cleveland,,,
2354,Mike,Mitchell,,6,CLE,Cleveland,,,
2355,Randy,Smith,,6,CLE,Cleveland,,,
2356,Willie,Smith,,6,CLE,Cleveland,,,
2357,Alvan,Adams,,24,PHX,Phoenix,,,
2358,Alvin,Scott,,24,PHX,Phoenix,,,
2359,Don,Buse,,24,PHX,Phoenix,,,
2360,Garfield,Heard,,24,PHX,Phoenix,,,
2361,Jeff,Cook,,24,PHX,Phoenix,,,
2362,Joel,Kramer,,24,PHX,Phoenix,,,
2363,Johnny,High,,24,PHX,Phoenix,,,
2364,Mike,Bratz,,24,PHX,Phoenix,,,
2365,Paul,Westphal,,24,PHX,Phoenix,,,
2366,Truck,Robinson,,24,PHX,Phoenix,,,
2367,Clifford,Ray,,10,GSW,Golden State,,,
2368,John,Coughran,,10,GSW,Golden State,,,
2369,John,Lucas,,10,GSW,Golden State,,,
2370,Jojo,White,,10,GSW,Golden State,,,
2371,Purvis,Short,,10,GSW,Golden State,,,
2372,Raymond,Townsend,,10,GSW,Golden State,,,
2373,Sonny,Parker,,10,GSW,Golden State,,,
2374,Thomas,Wilson,,10,GSW,Golden State,,,
2375,Tom,Abernethy,,10,GSW,Golden State,,,
2376,Bill,Robinzine,,26,SAC,Sacramento,,,
2377,Billy,McKinney,,26,SAC,Sacramento,,,
2378,Ernie,Grunfeld,,26,SAC,Sacramento,,,
2379,Marlon,Redmond,,26,SAC,Sacramento,,,
2380,Mike,Green,,26,SAC,Sacramento,,,
2381,Otis,Birdsong,,26,SAC,Sacramento,,,
2382,Phil,Ford,,26,SAC,Sacramento,,,
2383,Reggie,King,,26,SAC,Sacramento,,,
2384,Sam,Lacey,,26,SAC,Sacramento,,,
2385,Scott,Wedman,,26,SAC,Sacramento,,,
2386,Brian,Winters,,17,MIL,Milwaukee,,,
2387,Dave,Meyers,,17,MIL,Milwaukee,,,
2388,Harvey,Catchings,,17,MIL,Milwaukee,,,
2389,Junior,Bridgeman,,17,MIL,Milwaukee,,,
2390,Kent,Benson,,17,MIL,Milwaukee,,,
2391,Lloyd,Walton,,17,MIL,Milwaukee,,,
2392,Marques,Johnson,,17,MIL,Milwaukee,,,
2393,Quinn,Buckner,,17,MIL,Milwaukee,,,
2394,Richard,Washington,,17,MIL,Milwaukee,,,
2395,Alonzo,Bradley,,11,HOU,Houston,,,
2396,Anthony,Roberts,,8,DEN,Denver,,,
2397,Bo,Ellis,,8,DEN,Denver,,,
2398,Bob,Wilkerson,,8,DEN,Denver,,,
2399,Charlie,Scott,,8,DEN,Denver,,,
2400,Dan,Issel,,8,DEN,Denver,,,
2401,David,Thompson,,8,DEN,Denver,,,
2402,Gary,Garland,,8,DEN,Denver,,,
2403,George,McGinnis,,8,DEN,Denver,,,
2404,John,Roche,,8,DEN,Denver,,,
2405,Kim,Hughes,,8,DEN,Denver,,,
2406,Austin,Carr,,6,CLE,Cleveland,,,
2407,Walt,Frazier,,6,CLE,Cleveland,,,
2408,Billy,Paultz,,27,SAS,San Antonio,,,
2409,George,Gervin,,27,SAS,San Antonio,,,
2410,Irv,Kiffin,,27,SAS,San Antonio,,,
2411,James,Silas,,27,SAS,San Antonio,,,
2412,Kevin,Restani,,27,SAS,San Antonio,,,
2413,Larry,Kenon,,27,SAS,San Antonio,,,
2414,Mark,Olberding,,27,SAS,San Antonio,,,
2415,Mike,Evans,,27,SAS,San Antonio,,,
2416,Mike,Gale,,27,SAS,San Antonio,,,
2417,Paul,Griffin,,27,SAS,San Antonio,,,
2418,Gus,Bailey,,30,WAS,Washington,,,
2419,Phil,Chenier,,30,WAS,Washington,,,
2420,Artis,Gilmore,,5,CHI,Chicago,,,
2421,Coby,Dietrick,,5,CHI,Chicago,,,
2422,Del,Beshore,,5,CHI,Chicago,,,
2423,Mark,Landsberger,,5,CHI,Chicago,,,
2424,Ollie,Johnson,,5,CHI,Chicago,,,
2425,Ricky,Sobers,,5,CHI,Chicago,,,
2426,Scott,May,,5,CHI,Chicago,,,
2427,Corky,Calhoun,,12,IND,Indiana,,,
2428,Stan,Pietkiewicz,,13,LAC,LA,,,
2429,Dennis,Johnson,,21,OKC,Oklahoma City,,,
2430,Fred,Brown,,21,OKC,Oklahoma City,,,
2431,Gus,Williams,,21,OKC,Oklahoma City,,,
2432,James,Bailey,,21,OKC,Oklahoma City,,,
2433,John,Johnson,,21,OKC,Oklahoma City,,,
2434,Lonnie,Shelton,,21,OKC,Oklahoma City,,,
2435,Paul,Silas,,21,OKC,Oklahoma City,,,
2436,Tom,LaGarde,,21,OKC,Oklahoma City,,,
2437,Roger,Brown,,5,CHI,Chicago,,,
2438,Sammy,Smith,,5,CHI,Chicago,,,
2439,Tom,Boswell,,8,DEN,Denver,,,
2440,Wally,Walker,,21,OKC,Oklahoma City,,,
2441,Mike,Newlin,,3,BKN,Brooklyn,,,
2442,Tim,Bassett,,3,BKN,Brooklyn,,,
2443,Winford,Boynes,,3,BKN,Brooklyn,,,
2444,Bernard,Toone,,23,PHI,Philadelphia,,,
2445,Jim,Spanarkel,,23,PHI,Philadelphia,,,
2446,Gus,Gerard,,26,SAC,Sacramento,,,
2447,Brad,Holland,,14,LAL,Los Angeles,,,
2448,Bob,Carrington,,13,LAC,LA,,,
2449,Dennis,Awtrey,,5,CHI,Chicago,,,
2450,Joey,Hassett,,12,IND,Indiana,,,
2451,Foots,Walker,,6,CLE,Cleveland,,,
2452,Dave,Twardzik,,25,POR,Portland,,,
2453,Wiley,Peck,,27,SAS,San Antonio,,,
2454,John,Kuester,,12,IND,Indiana,,,
2455,George,Johnson,,8,DEN,Denver,,,
2456,Allen,Leavell,,11,HOU,Houston,,,
2457,Clint,Richardson,,23,PHI,Philadelphia,,,
2458,Maurice,Lucas,,25,POR,Portland,,,
2459,Marty,Byrnes,,14,LAL,Los Angeles,,,
2460,Ollie,Mack,,14,LAL,Los Angeles,,,
2461,Bob,Elliott,,3,BKN,Brooklyn,,,
2462,Earl,Evans,,9,DET,Detroit,,,
2463,John,Mengelt,,5,CHI,Chicago,,,
2464,Bob,Gross,,25,POR,Portland,,,
2465,Steve,Malovic,,30,WAS,Washington,,,
2466,Andre,Wakefield,,29,UTA,Utah,,,
2467,John,Brown,,29,UTA,Utah,,,
2468,Terry,Crosby,,26,SAC,Sacramento,,,
2469,Ron,Carter,,12,IND,Indiana,,,
2470,John,Olive,,13,LAC,LA,,,
2471,Tom,Burleson,,26,SAC,Sacramento,,,
2472,Mitch,Kupchak,,30,WAS,Washington,,,
2473,Mack,Calvin,,29,UTA,Utah,,,
2474,Len,Elmore,,26,SAC,Sacramento,,,
2475,Glen,Gondrezick,,8,DEN,Denver,,,
2476,Sam,Pellom,,1,ATL,Atlanta,,,
2477,Earl,Monroe,,20,NYK,New York,,,
2478,Darnell,Hillman,,10,GSW,Golden State,,,
2479,Phil,Smith,,10,GSW,Golden State,,,
2480,Sylvester,Norris,,27,SAS,San Antonio,,,
2481,Rick,Wilson,,1,ATL,Atlanta,,,
2482,Jackie,Robinson,,9,DET,Detroit,,,
2483,Al,Skinner,,23,PHI,Philadelphia,,,
2484,Bill,Walton,,13,LAC,LA,,,
2485,Butch,Lee,,6,CLE,Cleveland,,,
2486,Marvin,Barnes,,13,LAC,LA,,,
2487,Phil,Jackson,,3,BKN,Brooklyn,,,
2488,Billyray,Bates,,25,POR,Portland,,,
2489,Marvin,Webster,,20,NYK,New York,,,
2490,Harry,Davis,,27,SAS,San Antonio,,,
2491,Arvid,Kramer,,8,DEN,Denver,,,
2492,Lawrence,Boston,,30,WAS,Washington,,,
2493,Lynbert,Johnson,,10,GSW,Golden State,,,
2494,Ron,Behagen,,30,WAS,Washington,,,
2495,Carl,Kilpatrick,,29,UTA,Utah,,,
2496,Carl,Nicks,,8,DEN,Denver,,,
2497,Cedrick,Hordges,,8,DEN,Denver,,,
2498,Kenny,Higgs,,8,DEN,Denver,,,
2499,Johnny,Moore,,27,SAS,San Antonio,,,
2500,Reggie,Johnson,,27,SAS,San Antonio,,,
2501,Kyle,Macy,,24,PHX,Phoenix,,,
2502,Mike,Niles,,24,PHX,Phoenix,,,
2503,Billy,Reid,,10,GSW,Golden State,,,
2504,Lorenzo,Romar,,10,GSW,Golden State,,,
2505,Rickey,Brown,,10,GSW,Golden State,,,
2506,Alan,Hardy,,14,LAL,Los Angeles,,,
2507,Darwin,Cook,,3,BKN,Brooklyn,,,
2508,Mike,O'Koren,,3,BKN,Brooklyn,,,
2509,Jerry,Sichting,,12,IND,Indiana,,,
2510,Louis,Orr,,12,IND,Indiana,,,
2511,Mike,Harper,,25,POR,Portland,,,
2512,Michael,Brooks,,13,LAC,LA,,,
2513,Calvin,Garrett,,11,HOU,Houston,,,
2514,Keith,Herron,,9,DET,Detroit,,,
2515,Tony,Fuller,,9,DET,Detroit,,,
2516,Wayne,Robinson,,9,DET,Detroit,,,
2517,Wes,Matthews,,30,WAS,Washington,,,
2518,Charles,Whitney,,26,SAC,Sacramento,,,
2519,Brett,Vroman,,29,UTA,Utah,,,
2520,John,Duren,,29,UTA,Utah,,,
2521,Craig,Shelton,,1,ATL,Atlanta,,,
2522,Don,Collins,,1,ATL,Atlanta,,,
2523,James,Wilkes,,5,CHI,Chicago,,,
2524,Sam,Worthen,,5,CHI,Chicago,,,
2525,Chad,Kinch,,6,CLE,Cleveland,,,
2526,Walter,Jordan,,6,CLE,Cleveland,,,
2527,Lowes,Moore,,3,BKN,Brooklyn,,,
2528,Darrell,Allums,,7,DAL,Dallas,,,
2529,Ralph,Drollinger,,7,DAL,Dallas,,,
2530,Reggie,Carter,,20,NYK,New York,,,
2531,Butch,Carter,,14,LAL,Los Angeles,,,
2532,Lee,Johnson,,11,HOU,Houston,,,
2533,Kelvin,Ransey,,25,POR,Portland,,,
2534,Bill,Hanzlik,,21,OKC,Oklahoma City,,,
2535,Dewayne,Scales,,20,NYK,New York,,,
2536,Art,Collins,,1,ATL,Atlanta,,,
2537,Kenny,Natt,,12,IND,Indiana,,,
2538,Wally,Rank,,13,LAC,LA,,,
2539,Monti,Davis,,23,PHI,Philadelphia,,,
2540,Carlos,Terry,,30,WAS,Washington,,,
2541,Jamesearl,Ray,,8,DEN,Denver,,,
2542,Ronnie,Lester,,5,CHI,Chicago,,,
2543,Tony,Price,,13,LAC,LA,,,
2544,Wayne,Kreklow,,2,BOS,Boston,,,
2545,Andrew,Toney,,23,PHI,Philadelphia,,,
2546,Scott,Lloyd,,7,DAL,Dallas,,,
2547,Ron,Davis,,13,LAC,LA,,,
2548,Tony,Jackson,,14,LAL,Los Angeles,,,
2549,Dick,Miller,,12,IND,Indiana,,,
2550,Myles,Patrick,,14,LAL,Los Angeles,,,
2551,Edgar,Jones,,3,BKN,Brooklyn,,,
2552,Michael,Wiley,,27,SAS,San Antonio,,,
2553,Ron,Valentine,,8,DEN,Denver,,,
2554,Jeff,Wilkins,,29,UTA,Utah,,,
2555,John,Stroud,,11,HOU,Houston,,,
2556,Norman,Black,,9,DET,Detroit,,,
2557,David,Britton,,30,WAS,Washington,,,
2558,Keith,McCord,,30,WAS,Washington,,,
2559,Andre,McCarter,,30,WAS,Washington,,,
2560,Lewis,Brown,,30,WAS,Washington,,,
2561,Mel,Bennett,,29,UTA,Utah,,,
2562,Frankie,Sanders,,26,SAC,Sacramento,,,
2563,Jacky,Dorsey,,21,OKC,Oklahoma City,,,
2564,Ed,Lawrence,,9,DET,Detroit,,,
2565,Jeffrey,Crompton,,25,POR,Portland,,,
2566,Clarence,Kea,,7,DAL,Dallas,,,
2567,Bill,Mayfield,,10,GSW,Golden State,,,
2568,Peter,Verhoeven,,25,POR,Portland,,,
2569,Franklin,Edwards,,23,PHI,Philadelphia,,,
2570,Mickey,Dillard,,6,CLE,Cleveland,,,
2571,Roger,Burkman,,5,CHI,Chicago,,,
2572,Joe,Cooper,,3,BKN,Brooklyn,,,
2573,Ray,Tolbert,,3,BKN,Brooklyn,,,
2574,Charles,Bradley,,2,BOS,Boston,,,
2575,Tracy,Jackson,,2,BOS,Boston,,,
2576,Charlie,Davis,,30,WAS,Washington,,,
2577,Garry,Witts,,30,WAS,Washington,,,
2578,Kevin,Loder,,26,SAC,Sacramento,,,
2579,Gene,Banks,,27,SAS,San Antonio,,,
2580,Bobby,Cattage,,29,UTA,Utah,,,
2581,Howard,Wood,,29,UTA,Utah,,,
2582,Elston,Turner,,7,DAL,Dallas,,,
2583,Jay,Vincent,,7,DAL,Dallas,,,
2584,Kevin,McKenna,,14,LAL,Los Angeles,,,
2585,Hank,McDowell,,10,GSW,Golden State,,,
2586,Samuel,Williams,,10,GSW,Golden State,,,
2587,Danny,Vranes,,21,OKC,Oklahoma City,,,
2588,Ed,Rains,,27,SAS,San Antonio,,,
2589,Rudy,Macklin,,1,ATL,Atlanta,,,
2590,Jim,Smith,,13,LAC,LA,,,
2591,John,Douglas,,13,LAC,LA,,,
2592,Jeff,Lamp,,25,POR,Portland,,,
2593,Alex,Bradley,,20,NYK,New York,,,
2594,Ray,Blume,,5,CHI,Chicago,,,
2595,Mike,McGee,,14,LAL,Los Angeles,,,
2596,Craig,Dykema,,24,PHX,Phoenix,,,
2597,John,McCullough,,24,PHX,Phoenix,,,
2598,David,Burns,,3,BKN,Brooklyn,,,
2599,Kurt,Nimphius,,7,DAL,Dallas,,,
2600,Lewis,Lloyd,,10,GSW,Golden State,,,
2601,Jim,Brogan,,13,LAC,LA,,,
2602,Glenn,Hagan,,9,DET,Detroit,,,
2603,Petur,Gudmundsson,,25,POR,Portland,,,
2604,Mark,Radford,,21,OKC,Oklahoma City,,,
2605,Al,Wood,,1,ATL,Atlanta,,,
2606,Kevin,Stacom,,17,MIL,Milwaukee,,,
2607,Steve,Hayes,,27,SAS,San Antonio,,,
2608,Kenny,Dennard,,26,SAC,Sacramento,,,
2609,Rich,Yonakor,,27,SAS,San Antonio,,,
2610,Larry,Spriggs,,11,HOU,Houston,,,
2611,Brad,Branson,,6,CLE,Cleveland,,,
2612,Clay,Johnson,,14,LAL,Los Angeles,,,
2613,Carl,Bailey,,25,POR,Portland,,,
2614,Rock,Lee,,13,LAC,LA,,,
2615,Edmund,Sherod,,3,BKN,Brooklyn,,,
2616,Eddie,Phillips,,3,BKN,Brooklyn,,,
2617,Richard,Anderson,,13,LAC,LA,,,
2618,David,Thirdkill,,24,PHX,Phoenix,,,
2619,Rory,White,,24,PHX,Phoenix,,,
2620,Jerry,Eaves,,29,UTA,Utah,,,
2621,Brook,Steppe,,26,SAC,Sacramento,,,
2622,Audie,Norris,,25,POR,Portland,,,
2623,Bruce,Flowers,,6,CLE,Cleveland,,,
2624,Dave,Magley,,6,CLE,Cleveland,,,
2625,Darren,Tillis,,2,BOS,Boston,,,
2626,Jeff,Taylor,,11,HOU,Houston,,,
2627,Chris,Engler,,10,GSW,Golden State,,,
2628,Clark,Kellogg,,12,IND,Indiana,,,
2629,Bryan,Warrick,,30,WAS,Washington,,,
2630,Rob,Williams,,8,DEN,Denver,,,
2631,Bill,Garnett,,7,DAL,Dallas,,,
2632,Vince,Taylor,,20,NYK,New York,,,
2633,Marc,Iavaroni,,23,PHI,Philadelphia,,,
2634,Mitchell,Anderson,,23,PHI,Philadelphia,,,
2635,Russ,Schoene,,23,PHI,Philadelphia,,,
2636,Dave,Batton,,30,WAS,Washington,,,
2637,Rickey,Williams,,29,UTA,Utah,,,
2638,Walker,Russell,,9,DET,Detroit,,,
2639,Jim,Zoet,,9,DET,Detroit,,,
2640,Keith,Edmonson,,1,ATL,Atlanta,,,
2641,Steve,Lingenfelter,,30,WAS,Washington,,,
2642,Guy,Morgan,,12,IND,Indiana,,,
2643,Jose,Slaughter,,12,IND,Indiana,,,
2644,Linton,Townes,,25,POR,Portland,,,
2645,Jim,Johnstone,,27,SAS,San Antonio,,,
2646,Oliver,Robinson,,27,SAS,San Antonio,,,
2647,Willie,Jones,,13,LAC,LA,,,
2648,Corny,Thompson,,7,DAL,Dallas,,,
2649,Dwight,Anderson,,8,DEN,Denver,,,
2650,John,Cox,,30,WAS,Washington,,,
2651,Charlie,Pittman,,24,PHX,Phoenix,,,
2652,John,Greig,,21,OKC,Oklahoma City,,,
2653,Joe,Kopicki,,30,WAS,Washington,,,
2654,Michael,Davis,,20,NYK,New York,,,
2655,Moses,Malone,,27,SAS,San Antonio,,,
2656,Howard,Carter,,8,DEN,Denver,,,
2657,Bruce,Kuczenski,,3,BKN,Brooklyn,,,
2658,John,Pinone,,1,ATL,Atlanta,,,
2659,Darren,Daye,,30,WAS,Washington,,,
2660,Mike,Wilson,,30,WAS,Washington,,,
2661,Scooter,McCray,,21,OKC,Oklahoma City,,,
2662,Pace,Mannion,,10,GSW,Golden State,,,
2663,Paul,Thompson,,6,CLE,Cleveland,,,
2664,Granville,Waiters,,12,IND,Indiana,,,
2665,Leroy,Combs,,12,IND,Indiana,,,
2666,Sidney,Lowe,,12,IND,Indiana,,,
2667,Steve,Stipanovich,,12,IND,Indiana,,,
2668,Kevin,Williams,,27,SAS,San Antonio,,,
2669,John,Garris,,6,CLE,Cleveland,,,
2670,Stewart,Granger,,6,CLE,Cleveland,,,
2671,Carlos,Clark,,2,BOS,Boston,,,
2672,Leo,Rautins,,23,PHI,Philadelphia,,,
2673,Rod,Foster,,24,PHX,Phoenix,,,
2674,Dane,Suttle,,26,SAC,Sacramento,,,
2675,Darrell,Lockhart,,27,SAS,San Antonio,,,
2676,Mark,Jones,,3,BKN,Brooklyn,,,
2677,Larry,Micheaux,,26,SAC,Sacramento,,,
2678,Mike,Gibson,,30,WAS,Washington,,,
2679,Ken,Austin,,9,DET,Detroit,,,
2680,Tom,Piotrowski,,25,POR,Portland,,,
2681,Russell,Cross,,10,GSW,Golden State,,,
2682,Wallace,Bryant,,5,CHI,Chicago,,,
2683,Bob,Miller,,27,SAS,San Antonio,,,
2684,Brant,Weidner,,27,SAS,San Antonio,,,
2685,Cory,Blackwell,,21,OKC,Oklahoma City,,,
2686,Mel,Turpin,,6,CLE,Cleveland,,,
2687,Chuck,Aleksinas,,10,GSW,Golden State,,,
2688,Othell,Wilson,,10,GSW,Golden State,,,
2689,Peter,Thibeaux,,10,GSW,Golden State,,,
2690,Michael,Holton,,24,PHX,Phoenix,,,
2691,Wayne,Sappleton,,3,BKN,Brooklyn,,,
2692,Tom,Sewell,,30,WAS,Washington,,,
2693,Kenny,Fields,,17,MIL,Milwaukee,,,
2694,Devin,Durrant,,12,IND,Indiana,,,
2695,Ozell,Jones,,27,SAS,San Antonio,,,
2696,Lancaster,Gordon,,13,LAC,LA,,,
2697,Bernard,Thompson,,25,POR,Portland,,,
2698,Charles,Jones,,24,PHX,Phoenix,,,
2699,Tom,Scheffler,,25,POR,Portland,,,
2700,Willie,White,,8,DEN,Denver,,,
2701,Guy,Williams,,30,WAS,Washington,,,
2702,Charlie,Sitton,,7,DAL,Dallas,,,
2703,Terence,Stansbury,,12,IND,Indiana,,,
2704,Rick,Carlisle,,2,BOS,Boston,,,
2705,Dale,Wilkinson,,9,DET,Detroit,,,
2706,Jay,Murphy,,13,LAC,LA,,,
2707,Tom,Sluby,,7,DAL,Dallas,,,
2708,Earl,Jones,,14,LAL,Los Angeles,,,
2709,Ralph,Jackson,,12,IND,Indiana,,,
2710,Ron,Cavenall,,20,NYK,New York,,,
2711,John,Schweitz,,21,OKC,Oklahoma City,,,
2712,Michael,Young,,24,PHX,Phoenix,,,
2713,David,Pope,,26,SAC,Sacramento,,,
2714,Kent,Edelin,,12,IND,Indiana,,,
2715,Butch,Graves,,6,CLE,Cleveland,,,
2716,Dirk,Minniefield,,6,CLE,Cleveland,,,
2717,Lorenzo,Charles,,1,ATL,Atlanta,,,
2718,Perry,Moss,,30,WAS,Washington,,,
2719,Carey,Scurry,,29,UTA,Utah,,,
2720,Steve,Harris,,11,HOU,Houston,,,
2721,Carl,Henry,,26,SAC,Sacramento,,,
2722,David,Cooke,,26,SAC,Sacramento,,,
2723,Ron,Crevier,,10,GSW,Golden State,,,
2724,Bill,Martin,,12,IND,Indiana,,,
2725,Dwayne,McClain,,12,IND,Indiana,,,
2726,Yvon,Joseph,,3,BKN,Brooklyn,,,
2727,Uwe,Blab,,7,DAL,Dallas,,,
2728,Mike,Phelps,,21,OKC,Oklahoma City,,,
2729,Alfredrick,Hughes,,27,SAS,San Antonio,,,
2730,Ken,Johnson,,25,POR,Portland,,,
2731,Pete,Williams,,8,DEN,Denver,,,
2732,Kenny,Green,,30,WAS,Washington,,,
2733,Brian,Martin,,21,OKC,Oklahoma City,,,
2734,Mike,Brittain,,27,SAS,San Antonio,,,
2735,Fred,Cofield,,20,NYK,New York,,,
2736,Georgi,Glouchkov,,24,PHX,Phoenix,,,
2737,Greg,Stokes,,23,PHI,Philadelphia,,,
2738,Voise,Winters,,23,PHI,Philadelphia,,,
2739,Keith,Lee,,6,CLE,Cleveland,,,
2740,Harold,Keeling,,7,DAL,Dallas,,,
2741,Claude,Gregory,,30,WAS,Washington,,,
2742,Jeff,Cross,,13,LAC,LA,,,
2743,Chris,McNealy,,20,NYK,New York,,,
2744,Ben,McDonald,,6,CLE,Cleveland,,,
2745,Jerome,Henderson,,14,LAL,Los Angeles,,,
2746,Derrick,Rowland,,17,MIL,Milwaukee,,,
2747,Nick,Vanos,,24,PHX,Phoenix,,,
2748,Ken,Green,,20,NYK,New York,,,
2749,Myron,Jackson,,7,DAL,Dallas,,,
